id,subject,key,datetime,ip,Temperature,Pressure,Humidity,VoC,CO2,Altitude
310671,SPXEGN1TGSB2IKT9 | 1733958588,SPXEGN1TGSB2IKT9,2024-12-12 08:09:48,210.99.114.165,27.03,1020.27,14.38,559.42,45024.93,-58.53
310617,SPXEGN1TGSB2IKT9 | 1733957977,SPXEGN1TGSB2IKT9,2024-12-12 07:59:37,210.99.114.165,26.88,1020.17,14.17,559.42,45024.93,-57.37
310561,SPXEGN1TGSB2IKT9 | 1733957365,SPXEGN1TGSB2IKT9,2024-12-12 07:49:25,210.99.114.165,26.63,1020.04,14.21,563.2,45668.11,-56.38
310509,SPXEGN1TGSB2IKT9 | 1733956780,SPXEGN1TGSB2IKT9,2024-12-12 07:39:40,210.99.114.165,26.41,1020.01,14.18,562.25,45506.04,-56.3
310456,SPXEGN1TGSB2IKT9 | 1733956156,SPXEGN1TGSB2IKT9,2024-12-12 07:29:16,210.99.114.165,26.23,1019.75,14.13,558.95,44945.45,-54.14
310407,SPXEGN1TGSB2IKT9 | 1733955588,SPXEGN1TGSB2IKT9,2024-12-12 07:19:48,210.99.114.165,26.23,1019.5,14.07,562.73,45587.04,-51.99
310358,SPXEGN1TGSB2IKT9 | 1733954988,SPXEGN1TGSB2IKT9,2024-12-12 07:09:48,210.99.114.165,26.14,1019.57,13.99,557.55,44708.29,-52.49
310307,SPXEGN1TGSB2IKT9 | 1733954370,SPXEGN1TGSB2IKT9,2024-12-12 06:59:30,210.99.114.165,26.13,1019.6,13.94,551.56,43701.27,-52.73
310265,SPXEGN1TGSB2IKT9 | 1733953798,SPXEGN1TGSB2IKT9,2024-12-12 06:49:58,210.99.114.165,26.26,1019.61,13.88,559.89,45104.66,-52.9
310224,SPXEGN1TGSB2IKT9 | 1733953169,SPXEGN1TGSB2IKT9,2024-12-12 06:39:29,210.99.114.165,26.1,1019.5,13.94,573.87,47507.19,-51.82
310175,SPXEGN1TGSB2IKT9 | 1733952597,SPXEGN1TGSB2IKT9,2024-12-12 06:29:57,210.99.114.165,25.99,1019.48,13.91,578.85,48378.99,-51.74
310119,SPXEGN1TGSB2IKT9 | 1733951974,SPXEGN1TGSB2IKT9,2024-12-12 06:19:34,210.99.114.165,26.04,1019.35,13.77,577.84,48202.66,-50.75
310068,SPXEGN1TGSB2IKT9 | 1733951377,SPXEGN1TGSB2IKT9,2024-12-12 06:09:37,210.99.114.165,26.03,1019.28,13.65,570.92,46995.08,-50.08
310020,SPXEGN1TGSB2IKT9 | 1733950748,SPXEGN1TGSB2IKT9,2024-12-12 05:59:08,210.99.114.165,26.05,1019.29,13.58,565.59,46076.96,-50.25
309974,SPXEGN1TGSB2IKT9 | 1733950161,SPXEGN1TGSB2IKT9,2024-12-12 05:49:21,210.99.114.165,26.09,1019.16,13.6,558.49,44866.22,-49.17
309928,SPXEGN1TGSB2IKT9 | 1733949573,SPXEGN1TGSB2IKT9,2024-12-12 05:39:33,210.99.114.165,26.07,1019.04,13.63,562.73,45587.04,-48.09
309884,SPXEGN1TGSB2IKT9 | 1733948988,SPXEGN1TGSB2IKT9,2024-12-12 05:29:48,210.99.114.165,26.14,1019.01,13.58,563.68,45749.43,-47.85
309835,SPXEGN1TGSB2IKT9 | 1733948354,SPXEGN1TGSB2IKT9,2024-12-12 05:19:14,210.99.114.165,26.16,1019.0,13.64,553.39,44007.61,-47.76
309796,SPXEGN1TGSB2IKT9 | 1733947799,SPXEGN1TGSB2IKT9,2024-12-12 05:09:59,210.99.114.165,26.13,1018.94,13.68,567.03,46324.64,-47.35
309752,SPXEGN1TGSB2IKT9 | 1733947191,SPXEGN1TGSB2IKT9,2024-12-12 04:59:51,210.99.114.165,26.17,1018.97,13.67,576.35,47940.16,-47.51
309703,SPXEGN1TGSB2IKT9 | 1733946555,SPXEGN1TGSB2IKT9,2024-12-12 04:49:15,210.99.114.165,26.19,1019.0,13.68,565.59,46076.96,-47.68
309662,SPXEGN1TGSB2IKT9 | 1733945999,SPXEGN1TGSB2IKT9,2024-12-12 04:39:59,210.99.114.165,26.19,1018.99,13.7,561.78,45425.45,-47.76
309614,SPXEGN1TGSB2IKT9 | 1733945374,SPXEGN1TGSB2IKT9,2024-12-12 04:29:34,210.99.114.165,26.22,1019.0,13.68,567.03,46324.64,-47.85
309565,SPXEGN1TGSB2IKT9 | 1733944793,SPXEGN1TGSB2IKT9,2024-12-12 04:19:53,210.99.114.165,26.25,1019.02,13.71,568.48,46574.54,-48.01
309518,SPXEGN1TGSB2IKT9 | 1733944179,SPXEGN1TGSB2IKT9,2024-12-12 04:09:39,210.99.114.165,26.27,1019.1,13.7,567.03,46324.64,-48.59
309470,SPXEGN1TGSB2IKT9 | 1733943578,SPXEGN1TGSB2IKT9,2024-12-12 03:59:38,210.99.114.165,26.29,1019.12,13.67,573.37,47421.35,-48.84
309418,SPXEGN1TGSB2IKT9 | 1733942965,SPXEGN1TGSB2IKT9,2024-12-12 03:49:25,210.99.114.165,26.31,1019.09,13.67,574.86,47679.79,-48.51
309366,SPXEGN1TGSB2IKT9 | 1733942365,SPXEGN1TGSB2IKT9,2024-12-12 03:39:25,210.99.114.165,26.37,1019.02,13.65,569.94,46826.15,-48.01
309313,SPXEGN1TGSB2IKT9 | 1733941761,SPXEGN1TGSB2IKT9,2024-12-12 03:29:21,210.99.114.165,26.37,1018.99,13.66,563.2,45668.11,-47.76
309269,SPXEGN1TGSB2IKT9 | 1733941195,SPXEGN1TGSB2IKT9,2024-12-12 03:19:55,210.99.114.165,26.4,1019.01,13.63,568.48,46574.54,-47.85
309220,SPXEGN1TGSB2IKT9 | 1733940586,SPXEGN1TGSB2IKT9,2024-12-12 03:09:46,210.99.114.165,26.41,1019.0,13.65,572.39,47250.1,-47.85
309175,SPXEGN1TGSB2IKT9 | 1733939960,SPXEGN1TGSB2IKT9,2024-12-12 02:59:20,210.99.114.165,26.37,1018.99,13.65,584.94,49456.06,-47.76
309123,SPXEGN1TGSB2IKT9 | 1733939390,SPXEGN1TGSB2IKT9,2024-12-12 02:49:50,210.99.114.165,26.38,1018.86,13.64,581.37,48823.54,-46.69
309067,SPXEGN1TGSB2IKT9 | 1733938780,SPXEGN1TGSB2IKT9,2024-12-12 02:39:40,210.99.114.165,26.42,1018.82,13.64,582.9,49093.23,-46.44
309012,SPXEGN1TGSB2IKT9 | 1733938169,SPXEGN1TGSB2IKT9,2024-12-12 02:29:29,210.99.114.165,26.44,1018.8,13.65,579.35,48467.45,-46.19
308959,SPXEGN1TGSB2IKT9 | 1733937597,SPXEGN1TGSB2IKT9,2024-12-12 02:19:57,210.99.114.165,26.48,1018.75,13.66,580.36,48644.98,-45.77
308905,SPXEGN1TGSB2IKT9 | 1733936980,SPXEGN1TGSB2IKT9,2024-12-12 02:09:40,210.99.114.165,26.5,1018.72,13.67,577.84,48202.66,-45.61
308849,SPXEGN1TGSB2IKT9 | 1733936366,SPXEGN1TGSB2IKT9,2024-12-12 01:59:26,210.99.114.165,26.52,1018.67,13.7,574.86,47679.79,-45.11
308797,SPXEGN1TGSB2IKT9 | 1733935798,SPXEGN1TGSB2IKT9,2024-12-12 01:49:58,210.99.114.165,26.54,1018.69,13.72,572.39,47250.1,-45.19
308741,SPXEGN1TGSB2IKT9 | 1733935183,SPXEGN1TGSB2IKT9,2024-12-12 01:39:43,210.99.114.165,26.57,1018.66,13.74,568.48,46574.54,-45.03
308686,SPXEGN1TGSB2IKT9 | 1733934570,SPXEGN1TGSB2IKT9,2024-12-12 01:29:30,210.99.114.165,26.59,1018.7,13.77,565.59,46076.96,-45.28
308635,SPXEGN1TGSB2IKT9 | 1733933996,SPXEGN1TGSB2IKT9,2024-12-12 01:19:56,210.99.114.165,26.61,1018.74,13.81,564.16,45830.99,-45.61
308581,SPXEGN1TGSB2IKT9 | 1733933391,SPXEGN1TGSB2IKT9,2024-12-12 01:09:51,210.99.114.165,26.62,1018.65,13.83,565.11,45994.67,-45.11
308524,SPXEGN1TGSB2IKT9 | 1733932770,SPXEGN1TGSB2IKT9,2024-12-12 00:59:30,210.99.114.165,26.67,1018.74,13.83,563.68,45749.43,-45.61
308473,SPXEGN1TGSB2IKT9 | 1733932195,SPXEGN1TGSB2IKT9,2024-12-12 00:49:55,210.99.114.165,26.69,1018.75,13.85,563.2,45668.11,-45.77
308418,SPXEGN1TGSB2IKT9 | 1733931596,SPXEGN1TGSB2IKT9,2024-12-12 00:39:56,210.99.114.165,26.75,1018.71,13.87,559.89,45104.66,-45.44
308366,SPXEGN1TGSB2IKT9 | 1733930994,SPXEGN1TGSB2IKT9,2024-12-12 00:29:54,210.99.114.165,26.76,1018.85,13.91,557.55,44708.29,-46.6
308311,SPXEGN1TGSB2IKT9 | 1733930396,SPXEGN1TGSB2IKT9,2024-12-12 00:19:56,210.99.114.165,26.76,1018.91,13.97,548.83,43247.52,-47.1
308255,SPXEGN1TGSB2IKT9 | 1733929784,SPXEGN1TGSB2IKT9,2024-12-12 00:09:44,210.99.114.165,26.78,1018.84,13.99,549.28,43322.64,-46.52
308201,SPXEGN1TGSB2IKT9 | 1733929160,SPXEGN1TGSB2IKT9,2024-12-11 23:59:20,210.99.114.165,26.81,1018.92,13.99,552.01,43777.63,-47.18
308149,SPXEGN1TGSB2IKT9 | 1733928591,SPXEGN1TGSB2IKT9,2024-12-11 23:49:51,210.99.114.165,26.83,1018.87,13.99,549.28,43322.64,-46.85
308093,SPXEGN1TGSB2IKT9 | 1733927979,SPXEGN1TGSB2IKT9,2024-12-11 23:39:39,210.99.114.165,26.88,1018.85,13.98,548.38,43172.63,-46.6
308037,SPXEGN1TGSB2IKT9 | 1733927366,SPXEGN1TGSB2IKT9,2024-12-11 23:29:26,210.99.114.165,26.9,1018.89,13.99,547.03,42948.84,-46.93
307985,SPXEGN1TGSB2IKT9 | 1733926793,SPXEGN1TGSB2IKT9,2024-12-11 23:19:53,210.99.114.165,26.92,1018.85,14.02,542.14,42142.79,-46.6
307927,SPXEGN1TGSB2IKT9 | 1733926179,SPXEGN1TGSB2IKT9,2024-12-11 23:09:39,210.99.114.165,26.96,1018.74,14.01,536.47,41218.18,-45.69
307870,SPXEGN1TGSB2IKT9 | 1733925562,SPXEGN1TGSB2IKT9,2024-12-11 22:59:22,210.99.114.165,27.0,1018.64,14.04,536.9,41288.26,-44.78
307819,SPXEGN1TGSB2IKT9 | 1733924991,SPXEGN1TGSB2IKT9,2024-12-11 22:49:51,210.99.114.165,27.04,1018.6,14.05,537.77,41428.93,-44.45
307765,SPXEGN1TGSB2IKT9 | 1733924376,SPXEGN1TGSB2IKT9,2024-12-11 22:39:36,210.99.114.165,27.05,1018.54,14.08,532.61,40595.29,-43.95
307726,SPXEGN1TGSB2IKT9 | 1733923798,SPXEGN1TGSB2IKT9,2024-12-11 22:29:58,210.99.114.165,27.09,1018.57,14.09,531.76,40458.63,-44.2
307686,SPXEGN1TGSB2IKT9 | 1733923177,SPXEGN1TGSB2IKT9,2024-12-11 22:19:37,210.99.114.165,27.12,1018.53,14.1,530.92,40322.82,-43.95
307644,SPXEGN1TGSB2IKT9 | 1733922563,SPXEGN1TGSB2IKT9,2024-12-11 22:09:23,210.99.114.165,27.15,1018.48,14.08,530.92,40322.82,-43.62
307603,SPXEGN1TGSB2IKT9 | 1733921960,SPXEGN1TGSB2IKT9,2024-12-11 21:59:20,210.99.114.165,27.18,1018.4,14.07,528.81,39985.79,-42.79
307566,SPXEGN1TGSB2IKT9 | 1733921389,SPXEGN1TGSB2IKT9,2024-12-11 21:49:49,210.99.114.165,27.23,1018.34,14.08,527.14,39719.24,-42.21
307524,SPXEGN1TGSB2IKT9 | 1733920779,SPXEGN1TGSB2IKT9,2024-12-11 21:39:39,210.99.114.165,27.26,1018.29,14.09,526.31,39586.93,-41.88
307482,SPXEGN1TGSB2IKT9 | 1733920170,SPXEGN1TGSB2IKT9,2024-12-11 21:29:30,210.99.114.165,27.3,1018.24,14.07,526.72,39653.05,-41.46
307440,SPXEGN1TGSB2IKT9 | 1733919562,SPXEGN1TGSB2IKT9,2024-12-11 21:19:22,210.99.114.165,27.34,1018.11,14.07,521.37,38806.26,-40.38
307401,SPXEGN1TGSB2IKT9 | 1733918993,SPXEGN1TGSB2IKT9,2024-12-11 21:09:53,210.99.114.165,27.37,1017.89,14.09,519.34,38487.59,-38.64
307359,SPXEGN1TGSB2IKT9 | 1733918376,SPXEGN1TGSB2IKT9,2024-12-11 20:59:36,210.99.114.165,27.42,1017.75,14.08,518.13,38298.14,-37.4
307317,SPXEGN1TGSB2IKT9 | 1733917761,SPXEGN1TGSB2IKT9,2024-12-11 20:49:21,210.99.114.165,27.46,1017.64,14.07,514.93,37799.75,-36.49
307279,SPXEGN1TGSB2IKT9 | 1733917194,SPXEGN1TGSB2IKT9,2024-12-11 20:39:54,210.99.114.165,27.53,1017.55,14.08,513.34,37553.96,-35.74
307237,SPXEGN1TGSB2IKT9 | 1733916581,SPXEGN1TGSB2IKT9,2024-12-11 20:29:41,210.99.114.165,27.58,1017.33,14.06,512.16,37371.16,-34.16
307195,SPXEGN1TGSB2IKT9 | 1733915968,SPXEGN1TGSB2IKT9,2024-12-11 20:19:28,210.99.114.165,27.66,1017.14,14.03,506.33,36476.38,-32.5
307156,SPXEGN1TGSB2IKT9 | 1733915398,SPXEGN1TGSB2IKT9,2024-12-11 20:09:58,210.99.114.165,27.76,1017.08,13.99,503.65,36069.39,-31.84
307114,SPXEGN1TGSB2IKT9 | 1733914774,SPXEGN1TGSB2IKT9,2024-12-11 19:59:34,210.99.114.165,27.94,1016.96,13.93,502.13,35839.78,-31.09
307073,SPXEGN1TGSB2IKT9 | 1733914158,SPXEGN1TGSB2IKT9,2024-12-11 19:49:18,210.99.114.165,27.97,1016.86,14.01,504.03,36127.17,-30.1
307034,SPXEGN1TGSB2IKT9 | 1733913587,SPXEGN1TGSB2IKT9,2024-12-11 19:39:47,210.99.114.165,27.78,1016.85,14.08,500.25,35555.65,-29.85
306991,SPXEGN1TGSB2IKT9 | 1733912990,SPXEGN1TGSB2IKT9,2024-12-11 19:29:50,210.99.114.165,27.78,1016.76,14.05,501.0,35668.93,-29.35
306936,SPXEGN1TGSB2IKT9 | 1733912373,SPXEGN1TGSB2IKT9,2024-12-11 19:19:33,210.99.114.165,27.82,1016.73,14.06,498.75,35330.86,-28.93
306883,SPXEGN1TGSB2IKT9 | 1733911797,SPXEGN1TGSB2IKT9,2024-12-11 19:09:57,210.99.114.165,27.9,1016.72,14.07,498.01,35219.18,-29.02
306828,SPXEGN1TGSB2IKT9 | 1733911183,SPXEGN1TGSB2IKT9,2024-12-11 18:59:43,210.99.114.165,27.94,1016.56,14.07,495.05,34777.52,-27.6
306771,SPXEGN1TGSB2IKT9 | 1733910562,SPXEGN1TGSB2IKT9,2024-12-11 18:49:22,210.99.114.165,28.01,1016.43,14.08,496.15,34942.18,-26.69
306720,SPXEGN1TGSB2IKT9 | 1733909991,SPXEGN1TGSB2IKT9,2024-12-11 18:39:51,210.99.114.165,28.07,1016.43,14.08,493.58,34559.68,-26.53
306663,SPXEGN1TGSB2IKT9 | 1733909375,SPXEGN1TGSB2IKT9,2024-12-11 18:29:35,210.99.114.165,28.15,1016.31,14.08,492.49,34397.71,-25.53
306608,SPXEGN1TGSB2IKT9 | 1733908763,SPXEGN1TGSB2IKT9,2024-12-11 18:19:23,210.99.114.165,28.24,1016.22,14.07,492.86,34451.61,-24.78
306555,SPXEGN1TGSB2IKT9 | 1733908188,SPXEGN1TGSB2IKT9,2024-12-11 18:09:48,210.99.114.165,28.31,1016.21,14.09,493.58,34559.68,-24.62
306500,SPXEGN1TGSB2IKT9 | 1733907565,SPXEGN1TGSB2IKT9,2024-12-11 17:59:25,210.99.114.165,28.3,1016.06,14.15,493.22,34505.55,-23.45
306448,SPXEGN1TGSB2IKT9 | 1733906986,SPXEGN1TGSB2IKT9,2024-12-11 17:49:46,210.99.114.165,28.33,1016.01,14.09,495.42,34832.31,-22.87
306392,SPXEGN1TGSB2IKT9 | 1733906371,SPXEGN1TGSB2IKT9,2024-12-11 17:39:31,210.99.114.165,28.35,1015.99,14.08,501.0,35668.93,-22.87
306339,SPXEGN1TGSB2IKT9 | 1733905797,SPXEGN1TGSB2IKT9,2024-12-11 17:29:57,210.99.114.165,28.35,1015.95,14.09,504.03,36127.17,-22.46
306285,SPXEGN1TGSB2IKT9 | 1733905190,SPXEGN1TGSB2IKT9,2024-12-11 17:19:50,210.99.114.165,28.34,1015.87,14.11,507.1,36593.88,-21.87
306229,SPXEGN1TGSB2IKT9 | 1733904573,SPXEGN1TGSB2IKT9,2024-12-11 17:09:33,210.99.114.165,28.33,1015.81,14.13,505.94,36417.85,-21.29
306177,SPXEGN1TGSB2IKT9 | 1733903996,SPXEGN1TGSB2IKT9,2024-12-11 16:59:56,210.99.114.165,28.33,1015.89,14.11,505.56,36359.38,-21.96
306121,SPXEGN1TGSB2IKT9 | 1733903378,SPXEGN1TGSB2IKT9,2024-12-11 16:49:38,210.99.114.165,28.32,1015.88,14.12,507.48,36652.84,-21.87
306065,SPXEGN1TGSB2IKT9 | 1733902756,SPXEGN1TGSB2IKT9,2024-12-11 16:39:16,210.99.114.165,28.29,1015.84,14.1,507.1,36593.88,-21.62
306014,SPXEGN1TGSB2IKT9 | 1733902181,SPXEGN1TGSB2IKT9,2024-12-11 16:29:41,210.99.114.165,28.29,1015.83,14.06,509.03,36889.96,-21.54
305957,SPXEGN1TGSB2IKT9 | 1733901563,SPXEGN1TGSB2IKT9,2024-12-11 16:19:23,210.99.114.165,28.29,1015.84,14.07,507.87,36711.85,-21.54
305905,SPXEGN1TGSB2IKT9 | 1733900985,SPXEGN1TGSB2IKT9,2024-12-11 16:09:45,210.99.114.165,28.27,1015.71,14.09,509.81,37009.51,-20.63
305850,SPXEGN1TGSB2IKT9 | 1733900371,SPXEGN1TGSB2IKT9,2024-12-11 15:59:31,210.99.114.165,28.25,1015.61,14.06,509.42,36949.63,-19.71
305798,SPXEGN1TGSB2IKT9 | 1733899794,SPXEGN1TGSB2IKT9,2024-12-11 15:49:54,210.99.114.165,28.24,1015.52,14.08,510.98,37189.73,-18.88
305742,SPXEGN1TGSB2IKT9 | 1733899177,SPXEGN1TGSB2IKT9,2024-12-11 15:39:37,210.99.114.165,28.23,1015.52,14.05,507.48,36652.84,-18.88
305690,SPXEGN1TGSB2IKT9 | 1733898599,SPXEGN1TGSB2IKT9,2024-12-11 15:29:59,210.99.114.165,28.23,1015.59,14.09,512.55,37431.99,-19.38
305634,SPXEGN1TGSB2IKT9 | 1733897981,SPXEGN1TGSB2IKT9,2024-12-11 15:19:41,210.99.114.165,28.2,1015.7,14.08,513.74,37615.1,-20.3
305578,SPXEGN1TGSB2IKT9 | 1733897367,SPXEGN1TGSB2IKT9,2024-12-11 15:09:27,210.99.114.165,28.21,1015.78,14.08,509.42,36949.63,-21.04
305526,SPXEGN1TGSB2IKT9 | 1733896797,SPXEGN1TGSB2IKT9,2024-12-11 14:59:57,210.99.114.165,28.21,1015.65,14.09,507.1,36593.88,-20.13
305472,SPXEGN1TGSB2IKT9 | 1733896177,SPXEGN1TGSB2IKT9,2024-12-11 14:49:37,210.99.114.165,28.2,1015.64,14.08,505.56,36359.38,-20.05
305416,SPXEGN1TGSB2IKT9 | 1733895556,SPXEGN1TGSB2IKT9,2024-12-11 14:39:16,210.99.114.165,28.18,1015.7,14.11,505.94,36417.85,-20.54
305364,SPXEGN1TGSB2IKT9 | 1733894980,SPXEGN1TGSB2IKT9,2024-12-11 14:29:40,210.99.114.165,28.16,1015.59,14.16,510.98,37189.73,-19.46
305311,SPXEGN1TGSB2IKT9 | 1733894362,SPXEGN1TGSB2IKT9,2024-12-11 14:19:22,210.99.114.165,28.15,1015.57,14.14,507.87,36711.85,-19.3
305258,SPXEGN1TGSB2IKT9 | 1733893780,SPXEGN1TGSB2IKT9,2024-12-11 14:09:40,210.99.114.165,28.17,1015.72,14.13,508.26,36771.07,-20.54
305203,SPXEGN1TGSB2IKT9 | 1733893162,SPXEGN1TGSB2IKT9,2024-12-11 13:59:22,210.99.114.165,28.17,1015.94,14.18,507.1,36593.88,-22.37
305152,SPXEGN1TGSB2IKT9 | 1733892583,SPXEGN1TGSB2IKT9,2024-12-11 13:49:43,210.99.114.165,28.16,1015.81,14.22,504.79,36243.03,-21.29
305096,SPXEGN1TGSB2IKT9 | 1733891966,SPXEGN1TGSB2IKT9,2024-12-11 13:39:26,210.99.114.165,28.13,1015.94,14.23,505.94,36417.85,-22.29
305044,SPXEGN1TGSB2IKT9 | 1733891389,SPXEGN1TGSB2IKT9,2024-12-11 13:29:49,210.99.114.165,28.14,1015.97,14.24,504.79,36243.03,-22.62
304986,SPXEGN1TGSB2IKT9 | 1733890769,SPXEGN1TGSB2IKT9,2024-12-11 13:19:29,210.99.114.165,28.14,1015.91,14.28,502.89,35954.26,-22.29
304935,SPXEGN1TGSB2IKT9 | 1733890196,SPXEGN1TGSB2IKT9,2024-12-11 13:09:56,210.99.114.165,28.14,1015.96,14.31,504.41,36185.0,-22.62
304878,SPXEGN1TGSB2IKT9 | 1733889578,SPXEGN1TGSB2IKT9,2024-12-11 12:59:38,210.99.114.165,28.11,1016.04,14.31,506.33,36476.38,-23.2
304824,SPXEGN1TGSB2IKT9 | 1733888963,SPXEGN1TGSB2IKT9,2024-12-11 12:49:23,210.99.114.165,28.09,1016.53,14.32,502.51,35896.93,-27.27
304771,SPXEGN1TGSB2IKT9 | 1733888387,SPXEGN1TGSB2IKT9,2024-12-11 12:39:47,210.99.114.165,28.09,1016.72,14.37,499.13,35386.84,-28.85
304714,SPXEGN1TGSB2IKT9 | 1733887771,SPXEGN1TGSB2IKT9,2024-12-11 12:29:31,210.99.114.165,28.09,1017.05,14.4,504.41,36185.0,-31.51
304658,SPXEGN1TGSB2IKT9 | 1733887158,SPXEGN1TGSB2IKT9,2024-12-11 12:19:18,210.99.114.165,28.08,1017.24,14.39,501.0,35668.93,-33.25
304606,SPXEGN1TGSB2IKT9 | 1733886585,SPXEGN1TGSB2IKT9,2024-12-11 12:09:45,210.99.114.165,28.09,1017.53,14.41,501.38,35725.78,-35.57
304552,SPXEGN1TGSB2IKT9 | 1733885973,SPXEGN1TGSB2IKT9,2024-12-11 11:59:33,210.99.114.165,28.07,1017.87,14.42,500.25,35555.65,-38.39
304497,SPXEGN1TGSB2IKT9 | 1733885357,SPXEGN1TGSB2IKT9,2024-12-11 11:49:17,210.99.114.165,28.05,1018.05,14.43,499.13,35386.84,-39.97
304445,SPXEGN1TGSB2IKT9 | 1733884784,SPXEGN1TGSB2IKT9,2024-12-11 11:39:44,210.99.114.165,28.08,1018.01,14.47,496.15,34942.18,-39.64
304389,SPXEGN1TGSB2IKT9 | 1733884172,SPXEGN1TGSB2IKT9,2024-12-11 11:29:32,210.99.114.165,28.11,1018.36,14.46,499.13,35386.84,-42.37
304334,SPXEGN1TGSB2IKT9 | 1733883557,SPXEGN1TGSB2IKT9,2024-12-11 11:19:17,210.99.114.165,28.12,1018.42,14.51,494.68,34722.92,-42.87
304282,SPXEGN1TGSB2IKT9 | 1733882985,SPXEGN1TGSB2IKT9,2024-12-11 11:09:45,210.99.114.165,28.11,1018.5,14.56,493.22,34505.55,-43.7
304226,SPXEGN1TGSB2IKT9 | 1733882370,SPXEGN1TGSB2IKT9,2024-12-11 10:59:30,210.99.114.165,28.11,1018.48,14.59,490.32,34076.84,-43.45
304174,SPXEGN1TGSB2IKT9 | 1733881797,SPXEGN1TGSB2IKT9,2024-12-11 10:49:57,210.99.114.165,28.18,1018.42,14.63,490.32,34076.84,-43.12
304118,SPXEGN1TGSB2IKT9 | 1733881184,SPXEGN1TGSB2IKT9,2024-12-11 10:39:44,210.99.114.165,28.31,1018.58,14.75,489.6,33970.86,-44.2
304062,SPXEGN1TGSB2IKT9 | 1733880571,SPXEGN1TGSB2IKT9,2024-12-11 10:29:31,210.99.114.165,28.45,1018.75,14.7,492.13,34343.85,-45.61
304010,SPXEGN1TGSB2IKT9 | 1733879957,SPXEGN1TGSB2IKT9,2024-12-11 10:19:17,210.99.114.165,28.47,1018.77,14.66,496.52,34997.25,-45.94
303958,SPXEGN1TGSB2IKT9 | 1733879383,SPXEGN1TGSB2IKT9,2024-12-11 10:09:43,210.99.114.165,28.38,1018.78,14.67,501.38,35725.78,-45.94
303902,SPXEGN1TGSB2IKT9 | 1733878769,SPXEGN1TGSB2IKT9,2024-12-11 09:59:29,210.99.114.165,28.24,1018.75,14.71,505.56,36359.38,-45.77
303847,SPXEGN1TGSB2IKT9 | 1733878156,SPXEGN1TGSB2IKT9,2024-12-11 09:49:16,210.99.114.165,28.1,1018.69,14.7,504.41,36185.0,-45.19
303795,SPXEGN1TGSB2IKT9 | 1733877587,SPXEGN1TGSB2IKT9,2024-12-11 09:39:47,210.99.114.165,27.97,1018.67,14.72,510.2,37069.43,-44.94
303741,SPXEGN1TGSB2IKT9 | 1733876971,SPXEGN1TGSB2IKT9,2024-12-11 09:29:31,210.99.114.165,27.76,1018.55,14.77,512.16,37371.16,-44.12
